code,product_name,brands,categories_tags,countries_tags,packaging_tags,stores,purchase_places,nutriscore_grade,nova_group,ecoscore_grade,ingredients_text,nutriments.sugars_100g,nutriments.energy-kcal_100g
3436053478165038251233,"White Castle, Minute Maid Lemonade Lite, Small",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.0,0.644
37962817449897397,"White Castle, Minute Maid Lemonade, Gallon",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.291,1.27
749596467864248360607,"White Castle, Minute Maid Lemonade, Kids",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,3.72,14.9
507904048633765278,"White Castle, Minute Maid Lemonade, Large",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.845,3.72
7613805334965173054,"White Castle, Minute Maid Lemonade, Medium",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.13,4.96
30429180434523440855,"White Castle, Minute Maid Lemonade, Small",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.77,7.73
5391826478909399293918,"White Castle, Minute Maid Orange Juice",White Castle,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,3.72,17.6
439344794488979501591322,"Zaxby's, Minute Maid Lemonade, 12 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,3.38,14.7
144871429867739,"Zaxby's, Minute Maid Lemonade, 22 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.84,7.99
45235704502992486191,"Zaxby's, Minute Maid Lemonade, 32 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.27,5.49
58392293346799231593,"Zaxby's, Minute Maid Lemonade, 42 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.966,4.19
83444870741771483947779,"Zaxby's, Minute Maid Strawberry Lemonade, 12 Oz, Kiddie",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,c,,,undefined,2.82,11.3
76115774651486891084442,"Zaxby's, Minute Maid Strawberry Lemonade, 22 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.84,7.99
764246881107466942,"Zaxby's, Minute Maid Strawberry Lemonade, 32 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,1.27,5.49
671813403428290385474,"Zaxby's, Minute Maid Strawberry Lemonade, 42 Oz",Zaxby's,"beverages-and-beverages-preparations, beverages",united-states,,,,b,,,undefined,0.966,4.19
0005960002371,frozen orange juice,Minute Maid,,"germany, united-states",,,,unknown,,,,,
4801981139743,Minute Maid Pineapple Juice Drink,Coca-Cola Company,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, carbonated-drinks, fruit-based-beverages, juices-and-nectars, fruit-nectars, sodas, fruit-juices, pineapple-juices",philippines,,,,d,4.0,,"Water, Sugar, Acidulants (Citric Acid, Malic Acid), Pineapple Juice Concentrate (1%), Natural and Artificial Flavors, Sequestrant (SHMP), Preservatives (Sodium Benzoate, Potassium Sorbate), Acidity Regulator (Sodium Citrate), Cloudifier (Acacia Gum), Sweeteners (Acesulfame-K, Sucralose), Artificial Color (Tartrazine), Antioxidant (EDTA), Vitamins (B3, B5, B6)",,
8901764372032,Nimbu Masala,Minute Maid,,india,,,,unknown,,,,11.0,45.0
0025000120183,Minute Maid Mango juice,Minute Maid,,united-states,,,,unknown,,,,,32.0
0025000136986,Fruit Punch,Minute Maid Zero Sugar,,united-states,,,,unknown,,,,0.0,2.08
4902102084673,朝マンゴ,Minute Maid,,japan,,,,unknown,,,,0.0,86.8
0025000175985,Aguas Frescas Strawberry,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",united-states,,,,unknown,4.0,,"FILTERED WATER, HIGH FRUCTOSE CORN SYRUP, APPLE JUICE FROM CONCENTRATE, STRAWBERRY JUICE FROM CONCENTRATE, CITRIC ACID (FOR TARTNESS), NATURAL FLAVOR, SODIUM HEXAMETAPHOSPHATE AND SODIUM BENZOATE AND POTASSIUM SORBATE, AND CALCIUM DISODIUM EDTA (TO PROTECT TASTE), RED #40, SUCRALOSE",,
9555589210292,Tropika Minuman Buah Campuran,Minute Maid,"beverages-and-beverages-preparations, beverages",united-kingdom,,,,unknown,,,,,
4710018316609,peach flavour sidra,minute maid,,canada,,,,unknown,,,,,
13141393,Minute Maid Tropical Mix Fruit Drink 1.5L,,,singapore,,,,unknown,,,,,
13242607,Minute Maid Qoo 12s  Can 300ml - White Grape,,,singapore,,,,unknown,,,,,
8901764395161,Minute Maid Mixed Fruit,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",india,,,,unknown,,,,,
8935049510659,Minute Maid teppy nước cam có tép,,,virgin-islands-of-the-united-states,,,,unknown,,,,,
8901764372803,Minute maid,,,united-states,,,,unknown,,,,,
0025000135330,Fruit Cooler Fruit punch,Minute Maid,,united-states,,,,unknown,,,,4.4,19.8
0025000135866,Fruit Punch,Minute Maid,,united-states,,,,unknown,,,,,
5449000340023,Jus d'orange Minute Maid,Minute maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",france,,,,e,,,Jus d'orange à base de concentré (55%) ; eau ; sucre ; acidifiant ; acide citrique ; vitamine C,,
54032491,,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices",france,,,,unknown,,,,,
5000112507201,Orange,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, fruit-juices-from-concentrate, orange-juices, orange-juices-from-concentrate",netherlands,,,,unknown,1.0,,SINAASAPPELSAP UIT CONCENTRAAT,8.7,42.0
5000112510133,Minute Maid Appelsap Uit Concentraat 24 x 330 ml,Minute Maid,,netherlands,,,,unknown,,,,,
5000112685909,Minute Maid Orange Nectar 330 ml,Minute Maid,,netherlands,,,,unknown,,,"Sinaasappelsap uit concentraat (55%), water, suiker, voedingszuur: citroenzuur, vitamine C, Vruchtgehalte: ten minste 55%.",,
0025000136481,minute maid mini,coca cola,,united-states,,,,unknown,,,,,
5449000341112,minute maid orange nectar vit c,minute maid,,france,,,,unknown,,,,,
0025000138218,Zero Sugar Orange Pineapple,Minute Maid,,united-states,,,,unknown,,,,,
4710018315503,Apple Flavored Sparkling Soda,Minute Maid,,united-states,,,,unknown,,,,0.303,13.6
4710018316142,Zero Sugar Grape Flavor Sparkling Soda,Minute Maid,,united-states,,,,unknown,,,,0.303,15.2
4902102157186,Minute Maid zero sugar,Coca cola,,japan,,,,unknown,,,,,
0059600038579,Orange Juice Zero Sugar,Minute Maid,,canada,,,,unknown,,,,,
5449000340108,pack 6x 20cl minute maid orange,minute maid,,france,,,,unknown,,,,,
0025000082092,Mango Smoothie Mix,Minute Maid,,united-states,,,,unknown,,,,,
0025444120565,Minute Maid,Zero Sugar Mango Passion,,united-states,,,,unknown,,,,,
9416216002133,,Minute Maid,"beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-nectars, apple-nectars, sweetened-beverages",new-zealand,,,,d,4.0,,"Water, Apple Juice from Concentrate (25%), Sugar, Acidity Regulator (330), Antioxidant (300), Flavour, Preservative (202), Colour (150d).",,
4710018315701,0 Sugar Apple Soda,Minute Maid,,canada,,,,unknown,,,,,
4902102067041,アロエ & 白ぶどう,Minute Maid,,united-states,,,,unknown,,,,,
9959561166018,Minute maid pulpy 4ext,,,indonesia,,,,unknown,,,,,
4902102160407,SMOOTHIE PROTEIN ストロベリー,Minute Maid,,united-states,,,,unknown,,,,,
4902102160438,SMOOTHIE PROTEIN,Minute Maid,,united-states,,,,unknown,,,,,
4801981097807,Nutri+ Pineapple Orange Immunity + Digestion,Minute Maid,,philippines,,,,unknown,,,,,
4801981097784,Minute Maid Pineapple Orange,,,philippines,,,,unknown,,,,,
4902102084642,朝バナナ (Morning Banana),Minute Maid,,united-states,,,,unknown,,,,,
4801981125197,Minute Maid Nutri+ Orange-Mango,,,philippines,,,,unknown,,,,,
4801981097791,Minute Maid Nutri+ Pineapple Orange,,,philippines,,,,unknown,,,,,
01070965,Minute maid,,,france,,,,unknown,,,,,
6975682483042,MZY Peach Juice Drink,"Minute Maid, Coca-Cola, MZY","beverages-and-beverages-preparations, plant-based-foods-and-beverages, beverages, plant-based-foods, fruits-and-vegetables-based-foods, fruits-based-foods, fruits, plant-based-beverages, fruit-based-beverages, juices-and-nectars, fruit-juices, peaches, peach-juices","china, united-kingdom",,,,e,4.0,,"Water, fructose syrup, sugar, concentrated peach juice, peach puree, emulsifier (E466, E440), acidity regulator (E330, E331), antioxidant E300, sweetener E960, stabilizer E415, colour E160d, food flavouring.",,
9416216001433,Minute Maid Pulpy,Orange,,fiji,,,,unknown,,,,,
4902102060646,Apple 100%,Minute Maid,,united-states,,,,unknown,,,,,
4902102100229,Qoo りんご,Minute Maid,,japan,,,,unknown,,,,,
